id_tabela,nome_coluna,chave,cobertura_temporal,valor
microdados_vinculos,bairros_sp,152,(1),Conjunto Habitacional Barro Branc
microdados_vinculos,bairros_sp,235,(1),Guarapiranga
microdados_vinculos,bairros_sp,239,(1),Horto
microdados_vinculos,bairros_sp,274,(1),Jardim Aida
microdados_vinculos,bairros_sp,286,(1),Jardim Alvina
microdados_vinculos,bairros_sp,289,(1),Jardim Alzira
microdados_vinculos,bairros_sp,497,(1),Jardim Franca
microdados_vinculos,bairros_sp,539,(1),Jardim Hipico
microdados_vinculos,bairros_sp,575,(1),Jardim Itapemirim
microdados_vinculos,bairros_sp,585,(1),Jardim Joana D Arc
microdados_vinculos,bairros_sp,740,(1),Jardim Nazareth
microdados_vinculos,bairros_sp,758,(1),Jardim Olinda
microdados_vinculos,bairros_sp,789,(1),Jardim Paulistano
microdados_vinculos,bairros_sp,875,(1),Jardim São Carlos
microdados_vinculos,bairros_sp,891,(1),Jardim São Francisco
microdados_vinculos,bairros_sp,900,(1),Jardim São Januario
microdados_vinculos,bairros_sp,931,(1),Jardim São Saverio
microdados_vinculos,bairros_sp,1010,(1),Jardim Virginia Bianca
microdados_vinculos,bairros_sp,1058,(1),Mirandopolis
microdados_vinculos,bairros_sp,1094,(1),Praia da Lagoa
microdados_vinculos,bairros_sp,1108,(1),Parque das Arvores
microdados_vinculos,bairros_sp,1144,(1),Parque Grajau
microdados_vinculos,bairros_sp,1319,(1),Tuparacoera
microdados_vinculos,bairros_sp,1363,(1),Vila Anhanguera
microdados_vinculos,bairros_sp,1445,(1),Vila Castro
microdados_vinculos,bairros_sp,1596,(1),Vila Jardim Zoologico
microdados_vinculos,bairros_sp,1606,(1),Vila Lais
microdados_vinculos,bairros_sp,1649,(1),Vila Mendes
microdados_vinculos,bairros_sp,1657,(1),Vila Mira
microdados_vinculos,bairros_sp,1667,(1),Vila Morse
microdados_vinculos,bairros_sp,1757,(1),Vila Progresso
microdados_vinculos,bairros_sp,1783,(1),Vila Romero
microdados_estabelecimentos,bairros_sp,10,(1),Aricanduva
microdados_estabelecimentos,bairros_sp,61,(1),Cidade Kemel
microdados_estabelecimentos,bairros_sp,144,(1),Chácara Tatuape
microdados_estabelecimentos,bairros_sp,172,(1),Conjunto Habitacional Santa Etelv
microdados_estabelecimentos,bairros_sp,198,(1),Conjunto Residencial Sítio Orator
microdados_estabelecimentos,bairros_sp,201,(1),Consolacao
microdados_estabelecimentos,bairros_sp,270,(1),Jardim Adelfiore
microdados_estabelecimentos,bairros_sp,290,(1),Jardim Amalia
microdados_estabelecimentos,bairros_sp,382,(1),Jardim Catanduva
microdados_estabelecimentos,bairros_sp,390,(1),Jardim do Centro
microdados_estabelecimentos,bairros_sp,432,(1),Jardim da Saude
microdados_estabelecimentos,bairros_sp,460,(1),Jardim Edwiges
microdados_estabelecimentos,bairros_sp,479,(1),Jardim Etelvina
microdados_estabelecimentos,bairros_sp,702,(1),Jardim Mirante
microdados_estabelecimentos,bairros_sp,709,(1),Jardim Morganti
microdados_estabelecimentos,bairros_sp,825,(1),Jardim Regina Aurea
microdados_estabelecimentos,bairros_sp,838,(1),Jardim Redil
microdados_estabelecimentos,bairros_sp,984,(1),Jardim Teresa
microdados_estabelecimentos,bairros_sp,1051,(1),Luz
microdados_estabelecimentos,bairros_sp,1117,(1),Parque Brasil
microdados_estabelecimentos,bairros_sp,1133,(1),Parque do Castelo
microdados_estabelecimentos,bairros_sp,1207,(1),Parque Santa Cecilia (Cod Bai - 1
microdados_estabelecimentos,bairros_sp,1276,(1),São Mateus
microdados_estabelecimentos,bairros_sp,1337,(1),Vila Adalgisa
microdados_estabelecimentos,bairros_sp,1371,(1),Vila Arcadia
microdados_estabelecimentos,bairros_sp,1379,(1),Vila Buenos Aires
microdados_estabelecimentos,bairros_sp,1391,(1),Vila Bandeirantes
microdados_estabelecimentos,bairros_sp,1470,(1),Vila Cordeiro
microdados_estabelecimentos,bairros_sp,1564,(1),Vila Homero
microdados_estabelecimentos,bairros_sp,1567,(1),Vila Isolina Mazzei
microdados_estabelecimentos,bairros_sp,1591,(1),Vila Julio Cesar
microdados_estabelecimentos,bairros_sp,1651,(1),Vila das Merces
microdados_estabelecimentos,bairros_sp,1708,(1),Vila Nina
microdados_estabelecimentos,bairros_sp,1734,(1),Vila Pedroso
microdados_estabelecimentos,bairros_sp,1743,(1),Vila Pita
microdados_estabelecimentos,bairros_sp,1796,(1),Vila Santo Estevam Reis
microdados_estabelecimentos,bairros_sp,1836,(1),Vila Silvia
microdados_estabelecimentos,bairros_sp,1860,(1),Vila Uniao
microdados_estabelecimentos,bairros_sp,15458,(1),Código não encontrado nos dicionários oficiais.
microdados_estabelecimentos,bairros_sp,3905,(1),Código não encontrado nos dicionários oficiais.
microdados_estabelecimentos,bairros_sp,14150,(1),Código não encontrado nos dicionários oficiais.
microdados_estabelecimentos,bairros_sp,4820,(1),Código não encontrado nos dicionários oficiais.
microdados_estabelecimentos,bairros_sp,6947,(1),Código não encontrado nos dicionários oficiais.
microdados_estabelecimentos,bairros_sp,16772,(1),Código não encontrado nos dicionários oficiais.
microdados_estabelecimentos,bairros_sp,7684,(1),Código não encontrado nos dicionários oficiais.
microdados_estabelecimentos,bairros_sp,9202,(1),Código não encontrado nos dicionários oficiais.
microdados_estabelecimentos,bairros_sp,10766,(1),Código não encontrado nos dicionários oficiais.
microdados_estabelecimentos,bairros_sp,12408,(1),Código não encontrado nos dicionários oficiais.
microdados_estabelecimentos,bairros_sp,11908,(1),Código não encontrado nos dicionários oficiais.
microdados_estabelecimentos,bairros_sp,10057,(1),Código não encontrado nos dicionários oficiais.
microdados_estabelecimentos,bairros_sp,16136,(1),Código não encontrado nos dicionários oficiais.
microdados_estabelecimentos,bairros_sp,13617,(1),Código não encontrado nos dicionários oficiais.
microdados_estabelecimentos,bairros_sp,15091,(1),Código não encontrado nos dicionários oficiais.
microdados_estabelecimentos,bairros_sp,12114,(1),Código não encontrado nos dicionários oficiais.
microdados_estabelecimentos,bairros_sp,14133,(1),Código não encontrado nos dicionários oficiais.
microdados_estabelecimentos,bairros_sp,6610,(1),Código não encontrado nos dicionários oficiais.
microdados_estabelecimentos,bairros_sp,18597,(1),Código não encontrado nos dicionários oficiais.
microdados_estabelecimentos,bairros_sp,11959,(1),Código não encontrado nos dicionários oficiais.
microdados_estabelecimentos,bairros_sp,9385,(1),Código não encontrado nos dicionários oficiais.
microdados_estabelecimentos,bairros_sp,12912,(1),Código não encontrado nos dicionários oficiais.
microdados_estabelecimentos,bairros_sp,2542,(1),Código não encontrado nos dicionários oficiais.
microdados_estabelecimentos,bairros_sp,12580,(1),Código não encontrado nos dicionários oficiais.
microdados_estabelecimentos,bairros_sp,3417,(1),Código não encontrado nos dicionários oficiais.
microdados_estabelecimentos,bairros_sp,9776,(1),Código não encontrado nos dicionários oficiais.
microdados_estabelecimentos,bairros_sp,4960,(1),Código não encontrado nos dicionários oficiais.
microdados_estabelecimentos,bairros_sp,7293,(1),Código não encontrado nos dicionários oficiais.
microdados_estabelecimentos,bairros_sp,14087,(1),Código não encontrado nos dicionários oficiais.
microdados_estabelecimentos,bairros_sp,4022,(1),Código não encontrado nos dicionários oficiais.
microdados_estabelecimentos,bairros_sp,18414,(1),Código não encontrado nos dicionários oficiais.
microdados_estabelecimentos,bairros_sp,14540,(1),Código não encontrado nos dicionários oficiais.
microdados_estabelecimentos,bairros_sp,8834,(1),Código não encontrado nos dicionários oficiais.
microdados_estabelecimentos,bairros_sp,2461,(1),Código não encontrado nos dicionários oficiais.
microdados_estabelecimentos,bairros_sp,12971,(1),Código não encontrado nos dicionários oficiais.
microdados_estabelecimentos,bairros_sp,16012,(1),Código não encontrado nos dicionários oficiais.
microdados_vinculos,bairros_sp,12,(1),Alto da Mooca
microdados_vinculos,bairros_sp,65,(1),Cidade Munhoz Junior
microdados_vinculos,bairros_sp,119,(1),Chácara Maria Trindade
microdados_vinculos,bairros_sp,131,(1),Chácara das Palmeiras
microdados_vinculos,bairros_sp,135,(1),Chácara Sonho Azul
microdados_vinculos,bairros_sp,151,(1),Conjunto Habitacional Barro Branc
microdados_vinculos,bairros_sp,279,(1),Jardim Alfredo
microdados_vinculos,bairros_sp,295,(1),Jardim Andarai
microdados_vinculos,bairros_sp,342,(1),Jardim Boa Vista
microdados_vinculos,bairros_sp,369,(1),Jardim Campinas
microdados_vinculos,bairros_sp,381,(1),Jardim dos Cataldis
microdados_vinculos,bairros_sp,408,(1),Jardim Concordia
microdados_vinculos,bairros_sp,510,(1),Jardim Grimaldi
microdados_vinculos,bairros_sp,643,(1),Jardim Lugo
microdados_vinculos,bairros_sp,816,(1),Jardim Primavera
microdados_vinculos,bairros_sp,827,(1),Jardim Rio Douro
microdados_vinculos,bairros_sp,1004,(1),Jardim Umuarama
microdados_vinculos,bairros_sp,1006,(1),Jardim Universal
microdados_vinculos,bairros_sp,1135,(1),Parque Edu Chaves
microdados_vinculos,bairros_sp,1141,(1),Parque Flamengo
microdados_vinculos,bairros_sp,1149,(1),Parque Imperial
microdados_vinculos,bairros_sp,1185,(1),Parque Pereira
microdados_vinculos,bairros_sp,1195,(1),Parque Regina
microdados_vinculos,bairros_sp,1198,(1),Parque Residencial Julia
microdados_vinculos,bairros_sp,1200,(1),Parque Residencial da Lapa
microdados_vinculos,bairros_sp,1224,(1),Parque Santana
microdados_vinculos,bairros_sp,1244,(1),Riviera Paulista
microdados_vinculos,bairros_sp,1281,(1),Sacoma
microdados_vinculos,bairros_sp,1337,(1),Vila Adalgisa
microdados_vinculos,bairros_sp,1369,(1),Vila Araguaia
microdados_vinculos,bairros_sp,1421,(1),Vila Costa Melo
microdados_vinculos,bairros_sp,1476,(1),Vila Dona Augusta
microdados_vinculos,bairros_sp,1477,(1),Vila Danubio Azul
microdados_vinculos,bairros_sp,1494,(1),Vila Domitila
microdados_vinculos,bairros_sp,1522,(1),Vila Fatima
microdados_vinculos,bairros_sp,1526,(1),Vila Fidalgo
microdados_vinculos,bairros_sp,1553,(1),Vila Guedes
microdados_vinculos,bairros_sp,1554,(1),Vila Guilherme
microdados_vinculos,bairros_sp,1608,(1),Vila Leonor
microdados_vinculos,bairros_sp,1625,(1),Vila Macedopolis
microdados_vinculos,bairros_sp,1794,(1),Vila Santa Delfina
microdados_vinculos,bairros_sp,1822,(1),Vila Sabrina
microdados_vinculos,bairros_sp,1828,(1),Vila Sapopemba
microdados_vinculos,bairros_sp,1829,(1),Vila Sara
microdados_vinculos,bairros_sp,1870,(1),Vila Virginia
microdados_estabelecimentos,bairros_sp,2,(1),Agua Branca
microdados_estabelecimentos,bairros_sp,57,(1),Casa Grande
microdados_estabelecimentos,bairros_sp,68,(1),Cidade Moncoes
microdados_estabelecimentos,bairros_sp,86,(1),Casa Verde Media
microdados_estabelecimentos,bairros_sp,151,(1),Conjunto Habitacional Barro Branc
microdados_estabelecimentos,bairros_sp,278,(1),Jardim Albano
microdados_estabelecimentos,bairros_sp,296,(1),Jardim Angela
microdados_estabelecimentos,bairros_sp,329,(1),Jardim Bandeirantes
microdados_estabelecimentos,bairros_sp,346,(1),Jardim Brasil
microdados_estabelecimentos,bairros_sp,423,(1),Jardim Cruzeiro
microdados_estabelecimentos,bairros_sp,518,(1),Jardim Guarani
microdados_estabelecimentos,bairros_sp,523,(1),Jardim Guiomar
microdados_estabelecimentos,bairros_sp,547,(1),Jardim Icara
microdados_estabelecimentos,bairros_sp,557,(1),Jardim Independencia
microdados_estabelecimentos,bairros_sp,582,(1),Jardim Ivana
microdados_estabelecimentos,bairros_sp,622,(1),Jardim Leila
microdados_estabelecimentos,bairros_sp,683,(1),Jardim Mariliza
microdados_estabelecimentos,bairros_sp,749,(1),Jardim Nelly
microdados_estabelecimentos,bairros_sp,759,(1),Jardim das Oliveiras
microdados_estabelecimentos,bairros_sp,790,(1),Jardim Paulo VI
microdados_estabelecimentos,bairros_sp,803,(1),Jardim Piracema
microdados_estabelecimentos,bairros_sp,832,(1),Jardim Ramala
microdados_estabelecimentos,bairros_sp,878,(1),Jardim São Cristovao
microdados_estabelecimentos,bairros_sp,948,(1),Jardim Santana
microdados_estabelecimentos,bairros_sp,1038,(1),Jardim Zelia
microdados_estabelecimentos,bairros_sp,1145,(1),Parque Guaianazes
microdados_estabelecimentos,bairros_sp,1243,(1),Real Parque
microdados_estabelecimentos,bairros_sp,1245,(1),Rio Pequeno
microdados_estabelecimentos,bairros_sp,1348,(1),Vila Alteza
microdados_estabelecimentos,bairros_sp,1349,(1),Vila Alzira
microdados_estabelecimentos,bairros_sp,1463,(1),Vila Cleonice
microdados_estabelecimentos,bairros_sp,1496,(1),Vila Duarte
microdados_estabelecimentos,bairros_sp,1500,(1),Vila Eliana
microdados_estabelecimentos,bairros_sp,1556,(1),Vila Gumercindo
microdados_estabelecimentos,bairros_sp,1711,(1),Vila Nogueira
microdados_estabelecimentos,bairros_sp,1715,(1),Vila Olga
microdados_estabelecimentos,bairros_sp,1724,(1),Vila Paulo Silas
microdados_estabelecimentos,bairros_sp,1814,(1),Vila São Sebastiao
microdados_estabelecimentos,bairros_sp,9999,(1),Outros Municípios de São Paulo
microdados_estabelecimentos,bairros_sp,17809,(1),Código não encontrado nos dicionários oficiais.
microdados_estabelecimentos,bairros_sp,15075,(1),Código não encontrado nos dicionários oficiais.
microdados_estabelecimentos,bairros_sp,13544,(1),Código não encontrado nos dicionários oficiais.
microdados_estabelecimentos,bairros_sp,18961,(1),Código não encontrado nos dicionários oficiais.
microdados_estabelecimentos,bairros_sp,18740,(1),Código não encontrado nos dicionários oficiais.
microdados_estabelecimentos,bairros_sp,4715,(1),Código não encontrado nos dicionários oficiais.
microdados_estabelecimentos,bairros_sp,16381,(1),Código não encontrado nos dicionários oficiais.
microdados_estabelecimentos,bairros_sp,15741,(1),Código não encontrado nos dicionários oficiais.
microdados_estabelecimentos,bairros_sp,9768,(1),Código não encontrado nos dicionários oficiais.
microdados_estabelecimentos,bairros_sp,2992,(1),Código não encontrado nos dicionários oficiais.
microdados_estabelecimentos,bairros_sp,3433,(1),Código não encontrado nos dicionários oficiais.
microdados_estabelecimentos,bairros_sp,7412,(1),Código não encontrado nos dicionários oficiais.
microdados_estabelecimentos,bairros_sp,6882,(1),Código não encontrado nos dicionários oficiais.
microdados_estabelecimentos,bairros_sp,13676,(1),Código não encontrado nos dicionários oficiais.
microdados_estabelecimentos,bairros_sp,12319,(1),Código não encontrado nos dicionários oficiais.
microdados_estabelecimentos,bairros_sp,11851,(1),Código não encontrado nos dicionários oficiais.
microdados_estabelecimentos,bairros_sp,16535,(1),Código não encontrado nos dicionários oficiais.
microdados_estabelecimentos,bairros_sp,6823,(1),Código não encontrado nos dicionários oficiais.
microdados_estabelecimentos,bairros_sp,12653,(1),Código não encontrado nos dicionários oficiais.
microdados_estabelecimentos,bairros_sp,18210,(1),Código não encontrado nos dicionários oficiais.
microdados_estabelecimentos,bairros_sp,9610,(1),Código não encontrado nos dicionários oficiais.
microdados_estabelecimentos,bairros_sp,6270,(1),Código não encontrado nos dicionários oficiais.
microdados_estabelecimentos,bairros_sp,17205,(1),Código não encontrado nos dicionários oficiais.
microdados_estabelecimentos,bairros_sp,10340,(1),Código não encontrado nos dicionários oficiais.
microdados_estabelecimentos,bairros_sp,9547,(1),Código não encontrado nos dicionários oficiais.
microdados_estabelecimentos,bairros_sp,13994,(1),Código não encontrado nos dicionários oficiais.
microdados_estabelecimentos,bairros_sp,18619,(1),Código não encontrado nos dicionários oficiais.
microdados_estabelecimentos,bairros_sp,9792,(1),Código não encontrado nos dicionários oficiais.
microdados_vinculos,bairros_sp,9,(1),Anhanguera
microdados_vinculos,bairros_sp,27,(1),Baronesa
microdados_vinculos,bairros_sp,41,(1),Cidade Ademar
microdados_vinculos,bairros_sp,51,(1),Cidade Domitila
microdados_vinculos,bairros_sp,59,(1),Cidade Jardim
microdados_vinculos,bairros_sp,97,(1),Catumbi
microdados_vinculos,bairros_sp,133,(1),Chácara Santo Amaro
microdados_vinculos,bairros_sp,250,(1),Itaim
microdados_vinculos,bairros_sp,283,(1),Jardim do Alto
microdados_vinculos,bairros_sp,306,(1),Jardim Arizona
microdados_vinculos,bairros_sp,404,(1),Jardim Colombo
microdados_vinculos,bairros_sp,467,(1),Jardim Eliza
microdados_vinculos,bairros_sp,518,(1),Jardim Guarani
microdados_vinculos,bairros_sp,624,(1),Jardim Leni
microdados_vinculos,bairros_sp,626,(1),Jardim Leonor
microdados_vinculos,bairros_sp,637,(1),Jardim Lourdes
microdados_vinculos,bairros_sp,725,(1),Jardim Novo Mundo
microdados_vinculos,bairros_sp,779,(1),Jardim das Palmeiras
microdados_vinculos,bairros_sp,805,(1),Jardim Pirajussara
microdados_vinculos,bairros_sp,894,(1),Jardim São Goncalo
microdados_vinculos,bairros_sp,903,(1),Jardim São Jorge
microdados_vinculos,bairros_sp,954,(1),Jardim Seckler
microdados_vinculos,bairros_sp,956,(1),Jardim Senice
microdados_vinculos,bairros_sp,970,(1),Jardim Sydney
microdados_vinculos,bairros_sp,1011,(1),Jardim Vilas Boas
microdados_vinculos,bairros_sp,1029,(1),Jardim Vila Mariana
microdados_vinculos,bairros_sp,1052,(1),Mata Fria
microdados_vinculos,bairros_sp,1164,(1),Parque Maria Luiza
microdados_vinculos,bairros_sp,1168,(1),Parque Mandi
microdados_vinculos,bairros_sp,1314,(1),Taipas
microdados_vinculos,bairros_sp,1326,(1),Várzea de Baixo
microdados_vinculos,bairros_sp,1328,(1),Vila Anglo Brasileira
microdados_vinculos,bairros_sp,1357,(1),Vila Andes
microdados_vinculos,bairros_sp,1391,(1),Vila Bandeirantes
microdados_vinculos,bairros_sp,1432,(1),Vila Campanela
